article_id,outlet,sentence,mention,label,probability
79,CNN,"For this case to make a difference, Pennsylvania would need to be the deciding state for the election, and the margin of difference between Trump and Biden would need to be a few tens of thousands of votes.",Trump,neutral,0.5951
79,CNN,"Nevada attorney general: We feel ""impenetrable"" to any potential Trump legal challenge
From CNN's Josiah Ryan
Nevada is ready to rebuff any legal challenges the Trump campaign brings against the state’s election results, the state’s Democratic attorney general Aaron Ford said late this evening.",Trump,negative,0.8969
79,CNN,"Nevada attorney general: We feel ""impenetrable"" to any potential Trump legal challenge
From CNN's Josiah Ryan
Nevada is ready to rebuff any legal challenges the Trump campaign brings against the state’s election results, the state’s Democratic attorney general Aaron Ford said late this evening.",Trump,negative,0.8969
79,CNN,"“We feel quite invulnerable, if you take a look at the track record we’ve already established against Mr. Trump,” said Ford when asked by CNN’s Chris Cuomo how invulnerable to legal attack he felt.",Trump,negative,0.9683
79,CNN,"“[Trump] sued us twice, maybe three times, already,” he said.",Trump,negative,0.9571
79,CNN,"Late last month, for example, the Trump campaign along with Nevada Republicans sued in state court to halt the count of some mail-in ballots over stringency of signature-matching computer software and how closely observers can watch votes being counted.",Trump,negative,0.8948
79,CNN,The county’s final tally was roughly 83% for Biden and 16% for Trump.,Trump,neutral,0.8654
79,CNN,President Trump has 213 electoral votes.,President Trump,neutral,0.8072
79,CNN,"“There are a lot of red hats, there are a lot of Trump signs and there is a lot of chanting,” Lah reports.",Trump,neutral,0.6618
79,CNN,President Trump has 213 electoral votes.,President Trump,neutral,0.8072
79,CNN,"Trump’s campaign is considering taking legal action in Arizona and Nevada as votes are still being counted, two sources told CNN.",Trump,neutral,0.9067
80,CNN,"CNN projects the Republican will beat Democrat Moe Davis for North Carolina’s 11th Congressional District.
Cawthorn, a political newcomer and staunch conservative, pulled off a surprise primary victory over a candidate backed by President Donald Trump.",Donald Trump,neutral,0.7092
81,CNN,"Democratic presidential nominee Joe Biden and President Donald Trump sparred on the topic in September, with the former vice president arguing that Roe v. Wade, the 1973 landmark Supreme Court case legalizing abortion, was “on the ballot” in 2020.",Donald Trump,neutral,0.7566
83,CNN,"While the full picture of how Biden won the White House is not yet clear, we do know a little bit about how the country changed during four years under President Donald Trump.",Donald Trump,neutral,0.7077
83,CNN,"Rather, Trump’s supporters kept pace, defending the President from Democrats motivated to defeat him.",Trump,positive,0.6693
83,CNN,Trump lost support among older voters in 2020 compared to 2016.,Trump,negative,0.9692
83,CNN,"Trump lost support among voters aged 45-64, whom he won in 2016.",Trump,negative,0.9713
83,CNN,Trump lost support among men.,Trump,negative,0.9787
83,CNN,"Trump, meanwhile, lost support among men.",Trump,negative,0.9827
83,CNN,"Trump lost the support of many White men, a group he won decisively in 2016 and by less so in 2020.",Trump,negative,0.9735
83,CNN,Most alarming for Democrats is Trump’s performance among Latinos.,Trump,negative,0.9829
83,CNN,"Biden made some inroads with Trump’s base, but underperformed elsewhere.",Trump,neutral,0.6918
83,CNN,Trump’s most fervent base of support is among White men without college degrees.,Trump,positive,0.8994
83,CNN,"Biden’s most convincing electoral argument was that he could recapture some of the White, working class voters who went to Trump in Rust Belt states in 2016.",Trump,positive,0.4865
93,CNN,President Trump claimed some legitimate tallying efforts should stop and tried to assert victory in the election.,President Trump,neutral,0.3635
93,CNN,President Trump has 213 electoral votes.,President Trump,neutral,0.8072
93,CNN,"CNN projects Trump will win Montana, Texas, Iowa, Idaho, Ohio, Mississippi, Wyoming, Missouri, Kansas, Utah, Louisiana, Alabama, South Carolina, North Dakota, South Dakota, Arkansas, Indiana, Oklahoma, Kentucky, West Virginia and Tennessee and four of Nebraska’s five electoral votes.",Trump,positive,0.8213
93,CNN,They started sounding the alarm bells on Arizona being a Trump state early on after networks began declaring the race for Biden and continue to warn reporters that the trend lines are in Trump’s favor.,Trump,positive,0.4386
93,CNN,They started sounding the alarm bells on Arizona being a Trump state early on after networks began declaring the race for Biden and continue to warn reporters that the trend lines are in Trump’s favor.,Trump,positive,0.4465
93,CNN,"Thursday show Biden with 912,585 votes and Trump with 838,071.",Trump,neutral,0.749
93,CNN,"Previously, Maricopa was reporting 887,457 votes for Biden and 802,160 for Trump.",Trump,neutral,0.8503
93,CNN,The release came as Maricopa County officials were forced to close the Phoenix election office building to the public due to growing pro-Trump protests outside.,Trump,negative,0.8175
93,CNN,President Trump has 213 electoral votes.,President Trump,neutral,0.8072
93,CNN,The Trump campaign filed a series of lawsuits in key battleground states.,Trump,neutral,0.6527
93,CNN,"From CNN's Katelyn Polantz
President Trump’s team launched a series of lawsuits in key battleground states that seemed less about sound legal reasoning and more about slowing Joe Biden from marching over the electoral vote threshold.",President Trump,neutral,0.5092
93,CNN,She pointed to a lawsuit in Georgia the Trump campaign announced Wednesday night over a poll worker mixing unprocessed and processed absentee ballots.,Trump,negative,0.6767
93,CNN,"Some legal challenges in Pennsylvania from the Trump campaign were quickly dismissed on Election Day, with Trump touting his appeals of those losses apparently as new cases Wednesday.",Trump,negative,0.7727
93,CNN,"Some legal challenges in Pennsylvania from the Trump campaign were quickly dismissed on Election Day, with Trump touting his appeals of those losses apparently as new cases Wednesday.",Trump,negative,0.7727
93,CNN,"For instance, a Philadelphia election day judge had shot down a Trump campaign case over ballot processing access, writing that “observers are directed only to observe and not to audit ballots” and deciding that the city’s board of elections complied with the law.",Trump,negative,0.9643
93,CNN,"Another Election Day challenge from the Trump campaign to the ballot observation process in Bucks County, Pennsylvania, also near Philly, was dismissed by a judge, though Trump is now appealing, according to Pennsylvania court records.",Trump,negative,0.431
93,CNN,"Another Election Day challenge from the Trump campaign to the ballot observation process in Bucks County, Pennsylvania, also near Philly, was dismissed by a judge, though Trump is now appealing, according to Pennsylvania court records.",Trump,negative,0.431
93,CNN,"Lawyers for the Trump campaign sued in Nevada on Tuesday, too, claiming that their observers were not given enough access to all aspects of the ballot counting process — from opening the ballots, to machine and manual signature checking and duplicating spoiled ballots.",Trump,negative,0.8948
93,CNN,"For this case to make a difference, Pennsylvania would need to be the deciding state for the election, and the margin of difference between Trump and Biden would need to be a few tens of thousands of votes.",Trump,neutral,0.5951
93,CNN,"Nevada attorney general: We feel ""impenetrable"" to any potential Trump legal challenge
From CNN's Josiah Ryan
Nevada is ready to rebuff any legal challenges the Trump campaign brings against the state’s election results, the state’s Democratic attorney general Aaron Ford said late this evening.",Trump,negative,0.8969
93,CNN,"Nevada attorney general: We feel ""impenetrable"" to any potential Trump legal challenge
From CNN's Josiah Ryan
Nevada is ready to rebuff any legal challenges the Trump campaign brings against the state’s election results, the state’s Democratic attorney general Aaron Ford said late this evening.",Trump,negative,0.8969
93,CNN,"“We feel quite invulnerable, if you take a look at the track record we’ve already established against Mr. Trump,” said Ford when asked by CNN’s Chris Cuomo how invulnerable to legal attack he felt.",Trump,negative,0.9683
93,CNN,"“[Trump] sued us twice, maybe three times, already,” he said.",Trump,negative,0.9571
93,CNN,"Late last month, for example, the Trump campaign along with Nevada Republicans sued in state court to halt the count of some mail-in ballots over stringency of signature-matching computer software and how closely observers can watch votes being counted.",Trump,negative,0.8948
93,CNN,The county’s final tally was roughly 83% for Biden and 16% for Trump.,Trump,neutral,0.8654
93,CNN,President Trump has 213 electoral votes.,President Trump,neutral,0.8072
93,CNN,"“There are a lot of red hats, there are a lot of Trump signs and there is a lot of chanting,” Lah reports.",Trump,neutral,0.6618
93,CNN,President Trump has 213 electoral votes.,President Trump,neutral,0.8072
93,CNN,"Trump’s campaign is considering taking legal action in Arizona and Nevada as votes are still being counted, two sources told CNN.",Trump,neutral,0.9067
94,CNN,"CNN projects the Republican will beat Democrat Moe Davis for North Carolina’s 11th Congressional District.
Cawthorn, a political newcomer and staunch conservative, pulled off a surprise primary victory over a candidate backed by President Donald Trump.",Donald Trump,neutral,0.7092
95,CNN,"Trump criticizes Minnesota Democrats for attempting to limit capacity at rally
From CNN's Maegan Vazquez
President Donald Trump speaks during a campaign rally at Rochester International Airport in Rochester, Minnesota on October 30.",Trump,neutral,0.9083
95,CNN,"Trump criticizes Minnesota Democrats for attempting to limit capacity at rally
From CNN's Maegan Vazquez
President Donald Trump speaks during a campaign rally at Rochester International Airport in Rochester, Minnesota on October 30.",Donald Trump,neutral,0.9094
95,CNN,"Trump added: “As you know, there are at least 25,000 people who wanted to be here tonight.",Trump,neutral,0.9254
95,CNN,"Biden calls Trump's handling of the coronavirus pandemic ""utterly disqualifying""
From CNN's Sarah Mucha
Joe Biden speaks at a drive-in campaign event at the Minnesota State Fairgrounds in St. Paul, Minnesota, on October 30.",Trump,negative,0.979
95,CNN,"Jim Watson/AFP/Getty Images
Joe Biden has released a statement on the US hitting 9 million Covid-19 cases, using the opportunity to condemn President Trump for his handling of the pandemic, calling it “as severe an indictment of a president’s record as one can possibly imagine.”",President Trump,negative,0.9922
95,CNN,"Trump lands in Wisconsin for his second rally of the day
From CNN's Nikki Carvajal
President Donald Trump arrives at a campaign rally in Green Bay, Wisconsin, on Friday, October 30.",Trump,neutral,0.9669
95,CNN,"Trump lands in Wisconsin for his second rally of the day
From CNN's Nikki Carvajal
President Donald Trump arrives at a campaign rally in Green Bay, Wisconsin, on Friday, October 30.",Donald Trump,neutral,0.9653
95,CNN,"Mandel Ngan/AFP/Getty Images
President Trump was wheels down in Green Bay, Wisconsin, at 3:46 p.m. ET, according to the pool.",President Trump,neutral,0.9112
95,CNN,Trump is set to speak soon at a rally.,Trump,neutral,0.9667
95,CNN,"Introduced by Democratic Senate candidate Theresa Greenfield, Biden delivered his standard stump speech, but devoted a significant portion of his remarks to her race as he campaigns not only to beat President Trump, but also as he hopes to flip the Senate blue.",President Trump,negative,0.8796
95,CNN,"Biden slammed President Trump for trying to discourage people from voting and told the Iowans, “he will not be able to stop us at all.”",President Trump,negative,0.9909
95,CNN,"He added that “despite Trump’s efforts,” “We will not be silenced.",Trump,negative,0.767
95,CNN,“And Donald Trump has given up.”,Donald Trump,negative,0.9032
95,CNN,"Trump wraps first rally of the day
From CNN's Jason Hoffman
President Donald Trump walks across stage during a rally at Oakland County International Airport on October 30 in Waterford Township, Michigan.",Trump,neutral,0.9346
95,CNN,"Trump wraps first rally of the day
From CNN's Jason Hoffman
President Donald Trump walks across stage during a rally at Oakland County International Airport on October 30 in Waterford Township, Michigan.",Donald Trump,neutral,0.9309
95,CNN,"Mandel Ngan/AFP/Getty Images
President Trump wrapped his first rally of the day in Waterford Township, Michigan, after 67 minutes, sticking largely to his standard stump speech.",President Trump,neutral,0.74
95,CNN,The Hawkeye state voted twice for the Obama-Biden ticket but then backed Trump-Pence by almost 10 points over Hillary Clinton in 2016.,Trump,positive,0.4792
95,CNN,Trump earned Michigan’s 16 electoral votes four years ago with a 0.2% margin of victory.,Trump,positive,0.8904
95,CNN,"Before Trump’s win, the state hadn’t voted for a Republican presidential nominee since 1988.",Trump,positive,0.5494
95,CNN,"Minnesota: Both Trump and Biden will make stops in Minnesota on Friday, a state Hillary Clinton won by less than two points in 2016.",Trump,neutral,0.9608
95,CNN,"Trump won the Badger State by less than one point in 2016, breaking a Democratic presidential streak dating back to 1988.",Trump,positive,0.7286
95,CNN,Trump will also be holding events in Minnesota and Wisconsin later today.,Trump,neutral,0.9475
95,CNN,"Trump will hold rallies in 7 states in final days of election
From CNN’s DJ Judd
President Donald Trump walks towards Air Force One at Andrews Air Force Base, Maryland, on October 30.",Trump,neutral,0.9071
95,CNN,"Trump will hold rallies in 7 states in final days of election
From CNN’s DJ Judd
President Donald Trump walks towards Air Force One at Andrews Air Force Base, Maryland, on October 30.",Donald Trump,neutral,0.9185
95,CNN,"Susan Walsh/AP
President Trump is planning to hold rallies in seven states in the final stretch before Election Day Tuesday.",President Trump,neutral,0.7999
95,CNN,"Trump laments his rally's crowd size limit
From CNN's Ali Main
President Donald Trump speaks to the press as he departs the White House in Washington, DC, on October 30.",Trump,neutral,0.8123
95,CNN,"Trump laments his rally's crowd size limit
From CNN's Ali Main
President Donald Trump speaks to the press as he departs the White House in Washington, DC, on October 30.",Donald Trump,neutral,0.7251
95,CNN,"Andrew Caballero-Reynolds/AFP/Getty Images
President Trump lamented the 250-person limit his campaign announced for his Friday rally in Rochester, Minnesota, which is in accordance with guidance from the state’s health department.",President Trump,negative,0.5575
95,CNN,"But I’m not canceling,” Trump said, adding that these supporters in Minnesota want to come to his rally because they’re “angry at the riots” and",Trump,neutral,0.6246
95,CNN,"On the protests that turned violent following the death of George Floyd in Minneapolis in late May, Trump claimed the people of Minnesota “know that I stopped [the riots,] but I stopped after them was requested…it was very late.",Trump,negative,0.4366
95,CNN,"However, Walz — not Trump — was the one who deployed the Minnesota National Guard to quell the violence.",Trump,negative,0.6457
95,CNN,"The governor first activated the guard on May 28, more than seven hours before Trump publicly threatened to deploy the guard himself.",Trump,negative,0.8363
95,CNN,Hillary Clinton defeated Trump in the state by less than two points in 2016.,Trump,neutral,0.5065
95,CNN,Some background: Minnesota reported three Covid-19 outbreaks related to Trump campaign events held in September.,Trump,neutral,0.8937
95,CNN,"One of those events, a Trump rally in Bemidji, had at least 2,000 people in attendance according to a CNN producer who was there.",Trump,neutral,0.9039
96,Fox News,"Celebrities are denouncing President Trump for the speech he delivered early Wednesday morning declaring victory in multiple key battleground states, despite it still remaining unclear who has enough votes to win.",President Trump,negative,0.9846
96,Fox News,"Speaking from the East Room of the White House, Trump thanked the ""American people for their tremendous support.",Trump,positive,0.7854
96,Fox News,"CELEBRITIES ANXIOUSLY AWAIT ELECTION RESULTS: ‘I’M JUST PACING BACK AND FORTH’
""Star Trek"" actor George Takei called on GOP leaders to put an end to Trump's claims.",Trump,negative,0.9777
96,Fox News,"""GOP leaders: Now would be a good time to grow a backbone and denounce Trump’s early claim of victory when there are millions of votes still to be counted in hotly contested states,"" the actor tweeted.",Trump,negative,0.9764
96,Fox News,"Debra Messing reacted to Trump's claim on Twitter that Democrats are attempting ""to STEAL the election.",Trump,negative,0.6451
96,Fox News,"""
""I had to PASTE #Trump’s tweet because Twitter slapped a warning on his tweet as being misleading/inaccurate.",Trump,negative,0.9687
96,Fox News,"Sports Illustrated model Christie Brinkley called it Trump's ""ultimate lie"" in a fiery post on Instagram.",Trump,negative,0.9884
96,Fox News,"Minutes before, Oswalt chastised Trump's press conference, writing, ""Some solid 'Top Kia Salesman in Southeastern Kansas Award Ceremony' energy at this Trump press conference right now.",Trump,negative,0.8425
96,Fox News,"Minutes before, Oswalt chastised Trump's press conference, writing, ""Some solid 'Top Kia Salesman in Southeastern Kansas Award Ceremony' energy at this Trump press conference right now.",Trump,negative,0.8386
96,Fox News,"""
Padma Lakshmi took to her Twitter, noting Trump's premature victory speech before it even happened.",Trump,negative,0.9697
96,Fox News,"""As predicted, Trump is claiming victories in states he didn't win and arbitrarily declared that he won the election.",Trump,negative,0.6271
96,Fox News,"""
Stars like Alyssa Milano and Amber Rose Tamblyn, however, suspected Trump would take this stance a mere hours before it happened.",Trump,negative,0.5346
96,Fox News,"CLICK HERE TO SIGN UP FOR OUR ENTERTAINMENT NEWSLETTER
""Trump might claim that he won.",Trump,negative,0.5921
96,Fox News,"""PLEASE REMEMBER: Late counted mail in votes will trend blue which is part of why Trump will try to claim victory early and have them discounted.",Trump,negative,0.6025
96,Fox News,"This is an embarrassment on our country,” Trump said, referring to the votes not being called in key states.",Trump,neutral,0.8957
96,Fox News,"“We were getting ready to win the election, frankly, we did win this election,” Trump said, adding that he wanted to “ensure the integrity” of the vote and ensure the law is “used in a proper manner.”",Trump,positive,0.8602
96,Fox News,"STARS WHO HAVE ENDORSED TRUMP FOR PRESIDENT
“We’ll be going to the U.S. Supreme Court,” Trump said.",TRUMP,neutral,0.656
96,Fox News,"STARS WHO HAVE ENDORSED TRUMP FOR PRESIDENT
“We’ll be going to the U.S. Supreme Court,” Trump said.",Trump,neutral,0.6261
97,Fox News,John Cusack lashed out at Trump supporters as the 2020 presidential election results slowly trickled in on Tuesday night.,Trump,negative,0.8885
97,Fox News,"The next president has yet to be decided as of Wednesday morning, and the actor, who previously backed Sen. Bernie Sanders, I-Vt., during the Democratic primary, ramped up his anti-Trump rhetoric online, bashing some voters in the process.",Trump,negative,0.9708
97,Fox News,"""
CELEBRITIES SLAM TRUMP FOR PREMATURE VICTORY SPEECH AS 'ULTIMATE LIE, CRIMINAL'
Throughout the night, the actor reacted to Trump's speech given early Wednesday morning in which he thanked the ""American people for their tremendous support.",TRUMP,negative,0.4662
97,Fox News,"""
CELEBRITIES SLAM TRUMP FOR PREMATURE VICTORY SPEECH AS 'ULTIMATE LIE, CRIMINAL'
Throughout the night, the actor reacted to Trump's speech given early Wednesday morning in which he thanked the ""American people for their tremendous support.",Trump,negative,0.4677
97,Fox News,"""
When one of the actor's followers called his attention to the president's press conference, Cusack replied, ""Trump wants to stop voting only in states where he's ahead with millions of legal votes ready to be declared that heavily favor dems.",Trump,negative,0.915
97,Fox News,"""
In another reply to a follower on Twitter, Cusack claimed that Trump ""thinks he's Putin.",Trump,negative,0.9789
97,Fox News,"""
JOHN CUSACK CALLS FOR ANOTHER TRUMP IMPEACHMENT, WORKER STRIKES AMID CORONAVIRUS PANDEMIC
""F--k him,"" he added.",TRUMP,neutral,0.4701
97,Fox News,"""
He further claimed ""everything"" coming out of Trump's mouth ""is a lie,"" adding that he finds the president to be ""insane"" and branded him ""a criminal.",Trump,negative,0.9879
97,Fox News,"""
Last month, Cusack drew similarities between Trump and Adolf Hitler.",Trump,negative,0.5852
97,Fox News,“You can see Trump doing the same thing.,Trump,neutral,0.5804
97,Fox News,"JOHN CUSACK SUGGESTS HE'S 'DONE TALKING' TO FRIENDS, FAMILY WHO AREN'T 'AGGRESSIVELY ANTI-TRUMP'",TRUMP,neutral,0.6133
97,Fox News,"And in September, Cusack suggested he has no time to deal with anyone who isn't trying to remove Trump from the White House.",Trump,negative,0.8849
97,Fox News,"CLICK HERE TO GET THE FOX NEWS APP
""I’m blocking anyone who isn’t aggressively anti trump untill election is over - sorry no time for your BS,"" the actor vowed on Twitter.",trump,negative,0.8644
100,Fox News,“Ray Donovan” actor Eddie Marsan seemingly took a jab at his co-star Jon Voight over his staunch support of President Donald Trump.,Donald Trump,positive,0.4394
100,Fox News,It didn’t take long for many to connect the dots and suggest that the actor was throwing shade at his co-star over his very public support of Trump.,Trump,negative,0.6999
100,Fox News,"""Trump must win -- he's real.",Trump,positive,0.8978
102,Fox News,"First Lady Melania Trump was dressed to the nines while voting in person on Election Day, wearing an equestrian-print white dress among other high-fashion accessories.",Trump,neutral,0.7255
102,Fox News,"Trump cast her ballot at a voting center in Palm Beach, Florida near Mar-a-Lago on Tuesday morning, The Associated Press reports.",Trump,neutral,0.9613
102,Fox News,The Associated Press reports that Trump was the only person not wearing a face covering when she entered the Morton and Barbara Mandel Recreation Center to cast her vote.,Trump,neutral,0.5931
102,Fox News,"PIZZA TO THE POLLS: HOW TO GET FREE FOOD WHEN VOTING IN PERSON
Stephanie Grisham, the first lady’s spokesperson, said that Trump was the only person in the polling site during that time, excluding some of her staff members and a few poll workers, all of whom were tested.",Trump,negative,0.6609
102,Fox News,"While she cast her ballot, Grisham said that no one was near Trump “because of social distancing and the privacy” voters receive.",Trump,negative,0.7064
102,Fox News,"FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWS
Trump, 50, announced last month that she had recovered from a bout with COVID-19 and had tested negative for the viral disease.",Trump,neutral,0.5601
104,Fox News,"According to Politico, the Trump camp has spent $3.1 million on Spanish-language TV ads in comparison with Biden's $4.2 million,
CLICK HERE TO GET THE FOX NEWS APP
Ocasio-Cortez herself is of Puerto Rican descent.",Trump,neutral,0.6008
106,Fox News,"TRUMP CLAIMS VICTORY WITH MANY STATES STILL UNDECLARED, HINTS AT POSSIBLE SUPREME COURT CASE
A Biden campaign official on Wednesday morning, though, told Fox News that the race is moving to a conclusion in their favor.",TRUMP,positive,0.6943
106,Fox News,"Meanwhile, President Trump, in the 2:00 a.m. hour on Wednesday, also projected confidence—but took it a step further in declaring victory in multiple key battleground states, while hinting that his campaign would push the Supreme Court to rule over disputed ballots, while warning that a “very sad group of people” was trying to “disenfranchise” voters.",President Trump,positive,0.8528
106,Fox News,"The president, speaking from the East Room of the White House, alongside first lady Melania Trump, Vice President Mike Pence and second lady Karen Pence, thanked his supporters and touted “record” turnout.",Trump,positive,0.618
106,Fox News,"Millions and millions of people voted for us tonight and a very sad group of people is trying to disenfranchise that group of people and we will not stand for it,” Trump said.",Trump,neutral,0.7792
106,Fox News,"After his remarks, Jen O’Malley Dillon, Biden's campaign manager, said in a statement that Trump ""does not decide the outcome of this election.",Trump,neutral,0.4991
106,Fox News,"“We won states we weren’t expecting to win,” Trump said.",Trump,neutral,0.7681
106,Fox News,"“We won the great state of Ohio, we won Texas…It is also clear that we have won Georgia,” Trump said, despite that race not yet being called.",Trump,neutral,0.5697
106,Fox News,"“Arizona, we have a lot of life in that,” Trump said.",Trump,neutral,0.8879
106,Fox News,We’re now just getting into Trump territory and that could be overturned.”,Trump,negative,0.4784
106,Fox News,"It’s off,” Trump said.",Trump,neutral,0.9714
106,Fox News,"Trump added that he predicted a legal battle, and said he has “been saying this since the day I heard there would be tens of millions of ballots sent,” referring to the unprecedented scale of mail-in voting amid the coronavirus pandemic.",Trump,neutral,0.7151
106,Fox News,"This is an embarrassment on our country,” Trump said, referring to the votes not being called in key states.",Trump,neutral,0.8957
106,Fox News,"“We were getting ready to win the election, frankly, we did win this election,” Trump said, adding that he wanted to “ensure the integrity” of the vote, and ensure the law is “used in a proper manner.”",Trump,positive,0.8619
106,Fox News,"“We’ll be going to the U.S. Supreme Court,” Trump said.",Trump,neutral,0.9807
106,Fox News,"“As far as I’m concerned, we already have won it,” Trump said.",Trump,neutral,0.6938
107,Fox News,Democratic presidential nominee Joe Biden's campaign said on Wednesday morning that the former vice president is “on track to win this election” over President Trump.,President Trump,negative,0.8913
107,Fox News,"Pointing to states that have yet to be called, O'Malley Dillon said “we are on track to win in Michigan by more than Donald Trump did in 2016, to win in Wisconsin by more than Trump did in 2016, to win in Pennsylvania by more than Trump did in 2016.”",Donald Trump,negative,0.8067
107,Fox News,"Pointing to states that have yet to be called, O'Malley Dillon said “we are on track to win in Michigan by more than Donald Trump did in 2016, to win in Wisconsin by more than Trump did in 2016, to win in Pennsylvania by more than Trump did in 2016.”",Trump,negative,0.8331
107,Fox News,"Pointing to states that have yet to be called, O'Malley Dillon said “we are on track to win in Michigan by more than Donald Trump did in 2016, to win in Wisconsin by more than Trump did in 2016, to win in Pennsylvania by more than Trump did in 2016.”",Trump,negative,0.8331
107,Fox News,"We expect that these ballots will more than overcome Trump 600,000 vote margin that he’s carrying right now.”",Trump,negative,0.8533
107,Fox News,"She was less optimistic about North Carolina, saying ""we think it is probably leaning towards Trump right now.",Trump,neutral,0.519
107,Fox News,"""
Trump campaign manager Bill Stepien, speaking to reporters minutes before the Biden campaign call, said he was “confident” the president would win reelection, saying “the president wins if we count all legal ballots.”",Trump,positive,0.7518
107,Fox News,"EGG ON THEIR FACE: PUBLIC POLLS ONCE AGAIN UNDERESTIMATE TRUMP'S SUPPORT
Stepien pointed to “a pathway that includes, Michigan, Nevada.",TRUMP,positive,0.7326
107,Fox News,She added that the Biden campaign has not been in contact with the Trump campaign.,Trump,neutral,0.9661
107,Fox News,"Millions and millions of people voted for us tonight and a very sad group of people is trying to disenfranchise that group of people and we will not stand for it,” Trump said.",Trump,neutral,0.7792
107,Fox News,"And she added “let’s be extremely clear about something, if Donald Trump got his wish and we stopped counting ballots right now, Vice President Joe Biden would be the next president of the United States.”
Fox News' Brooke Singman contributed to this report.",Donald Trump,neutral,0.3591
108,Fox News,"The former vice president underperformed 2016 Democratic nominee Hillary Clinton in several counties in Texas and Florida with Latino voters on Election Day, helping solidify Trump's wins in those states.",Trump,positive,0.9062
108,Fox News,"""It's not only because of the socialist policies, but it's because they did not trust Joe Biden,"" Jones said of why President Trump received more support among Hispanics in the Sunshine State than he did in 2016.",President Trump,negative,0.4936
108,Fox News,"According to Politico, the Trump camp has spent $3.1 million on Spanish-language TV ads in comparison with Biden's $4.2 million.",Trump,neutral,0.6898
109,Fox News,"President Trump said early Wednesday his legal team will be ""going to the U.S. Supreme Court,"" and that ""we want all voting to stop.",President Trump,neutral,0.8237
109,Fox News,"At daybreak, President Trump held a substantial lead over Joe Biden, but Democratic officials were confident that would change.",President Trump,positive,0.867
109,Fox News,"Trump's personal attorney Rudy Giuliani disputed this in an early morning tweet, pointing to how Trump was leading Biden by roughly 700,000 votes at the time.",Trump,neutral,0.44
109,Fox News,"Trump's personal attorney Rudy Giuliani disputed this in an early morning tweet, pointing to how Trump was leading Biden by roughly 700,000 votes at the time.",Trump,neutral,0.4457
109,Fox News,The difference between Trump and Biden could end up being greater than the number of ballots in dispute.,Trump,neutral,0.8106
109,Fox News,The Trump and Biden campaigns have assembled armies of attorneys to wage war in cases.,Trump,neutral,0.6166
109,Fox News,"Trump’s campaign has formed what it has called “Lawyers for Trump,” a coalition to “protect the integrity” of the election.",Trump,positive,0.8381
109,Fox News,"Trump’s campaign has formed what it has called “Lawyers for Trump,” a coalition to “protect the integrity” of the election.",Trump,positive,0.8269
109,Fox News,The group includes prominent Trump-allied attorneys like Giuliani.,Trump,neutral,0.8314
109,Fox News,"A national team for special litigation features former Solicitors General Donald Verrilli and Walter Dellinger, and a team at the law firm Perkins Coie, which is headed by Marc Elias.",Donald,neutral,0.8387
109,Fox News,Trump appeared to grow impatient early Wednesday.,Trump,neutral,0.465
109,Fox News,"Frankly, we did win this election,” Trump said, calling the delays a “fraud.”",Trump,neutral,0.6331
109,Fox News,“Donald Trump does not decide the outcome of this election.,Donald Trump,neutral,0.7054
111,Fox News,"President Trump may have support from senior citizens and Cuban-American voters to thank for his projected win in Florida and for its 29 Electoral College votes, according to polling from the Fox News Voter Analysis.",President Trump,positive,0.9561
111,Fox News,Seniors in the Sunshine State went for Trump by a 9% margin over Democratic nominee Joe Biden – despite concerns that the president would do poorly in that demographic due to his handling of the coronavirus pandemic.,Trump,negative,0.7148
111,Fox News,"And Cuban-American voters favored the president’s reelection, even though 59% of Hispanic voters in general supported Biden, according to the survey, compared to Trump’s 40%.",Trump,neutral,0.5908
111,Fox News,"Seven in 10 Sunshine State voters said they believed President Trump stands up for what he believes in, and they broke for the president by an almost two-to-one margin.",President Trump,negative,0.5197
111,Fox News,"VOTERS WEIGH IN
The president also had an advantage among Christian voters: Among Protestants and Christians of other denominations, 62% said they supported Trump’s reelection compared to 38% who were in support of Biden.",Trump,positive,0.8167
111,Fox News,"President Trump, a longtime Presbyterian who late last month said he now considers himself a nondenominational Christian, garnered 53% of support among Catholic voters, according to the survey.",President Trump,positive,0.8159
111,Fox News,"CLICK HERE TO INTERACT WITH FOX NEWS VOTER ANALYSIS
On the other hand, most Florida voters want the next president to look out for people like them ... and those voters favored Biden over Trump.",Trump,negative,0.7217
111,Fox News,"And self-described “angry” voters, who played a key role in President Trump’s win in 2016, swung heavily for Biden this time around – by a 55-point margin.",President Trump,neutral,0.5398
112,Fox News,"FLORIDA JUDGE RESIGNS FROM VOTE-COUNTING BOARD AFTER AT LEAST A DOZEN TRUMP DONATIONS DISCOVERED
As a result of difficulties associated with international mailing for military members, which first began for the 1944 presidential election in the dawn days of World War ll, the Uniformed and Overseas Citizens Absentee Voting Act was passed in 1986 to ensure votes from abroad were counted, establishing deadlines and a grace period – sometimes as far along as a 10 days – post-Election Day.",TRUMP,negative,0.9461
112,Fox News,HOW PRESIDENT TRUMP DELIVERED ON A NUMBER OF FOREIGN POLICY PLEDGES,PRESIDENT TRUMP,positive,0.6243
112,Fox News,"A Military Times poll of active-duty troops in August showed former Vice President Joe Biden in a firm lead, with President Trump's approval rating well below what it had been at the start of his term.",President Trump,negative,0.743
