article_id,outlet,sentence,mention,label,probability
66,CNN,"“Under Trump those investigations could slowly disappear,” Ives said.",Trump,negative,0.9075
66,CNN,Not all government support for EVs is likely to vanish in Trump’s next administration.,Trump,neutral,0.7333
66,CNN,"It’s not likely Trump would want to cut that support, and the promise of jobs in those states, even if they will eventually provide competition for Musk and Tesla.",Trump,negative,0.8734
66,CNN,"Even if Trump gets the EPA to change emission rules here, automakers will maintain an incentive to keep making EVs to meet regulations elsewhere, or tougher environmental rules in many US states, including California, which has its own tougher emission rules followed by many other states.",Trump,neutral,0.4851
66,CNN,"Industry experts say they don’t expect the growth of EV sales to stop, even if Trump changes the emission rules, due partly to growing demand by consumers.",Trump,negative,0.4417
66,CNN,"Trump’s China policy could hurt Tesla
The bigger problem for Tesla with Trump’s win is that there could be a renewed trade war with China, said Ives, given the importance of its plant in Shanghai to its global sales and profits.",Trump,negative,0.9
66,CNN,"Trump’s China policy could hurt Tesla
The bigger problem for Tesla with Trump’s win is that there could be a renewed trade war with China, said Ives, given the importance of its plant in Shanghai to its global sales and profits.",Trump,negative,0.9072
66,CNN,"With Trump’s victory, “he’ll be much harsher on China, and then the negatives could outweigh the positives for Tesla,” Ives said.",Trump,positive,0.6467
66,CNN,"And it could be also be a problem for Tesla if Trump taps Musk to lead his administration’s efforts to cut what they call government waste, as the two have mentioned on the campaign trail.",Trump,negative,0.924
66,CNN,"Whatever the result of those efforts, and whether or not Musk has a formal or informal government role in Trump’s new administration, the last thing that Tesla investors would want to see is Musk being further distracted from his time running Tesla, said Ives.",Trump,neutral,0.697
66,CNN,"But it has not been shut down or hampered by government action even under Biden, and the new Trump administration likely also won’t take any action against it.",Trump,neutral,0.5787
67,CNN,"“We respect the choice of the American people,” Foreign Ministry spokesperson Mao Ning told a regular news conference on Wednesday, after former President Donald trump was projected to have won multiple swing states.",Donald trump,positive,0.9338
67,CNN,"Part of the reason for that may well be a consensus in China – from policymakers down to regular citizens – that the die is cast for a US administration that wants to constrain China’s rise on the global stage, regardless of whether Vice President Kamala Harris or former president Donald Trump wins.",Donald Trump,negative,0.507
67,CNN,"Trump’s last term saw the Republican slap tariffs on hundreds of billions worth of Chinese goods, launch a campaign against Chinese telecoms giant Huawei and use racist language to describe the virus that causes Covid-19, which was first identified in China.",Trump,negative,0.9232
68,CNN,The results showed Donald Trump won the 270 Electoral College votes needed to take the White House and that Republicans will control the Senate.,Donald Trump,positive,0.9268
68,CNN,"Georgia
CNN projected that Trump will win Georgia just after 12:30 a.m. ET on Wednesday.",Trump,positive,0.6223
68,CNN,"Pennsylvania
CNN projected that Trump will win Pennsylvania, a key state for his path to the White House.",Trump,positive,0.7971
68,CNN,"The city’s results are important because Vice President Kamala Harris will need a large pickup there to win Pennsylvania, where she trails Trump in the current count.",Trump,negative,0.6111
68,CNN,"Wisconsin
CNN projected that Trump will win Wisconsin at about 5:30 a.m. ET Wednesday, giving Trump the necessary Electoral College votes to win the presidency.",Trump,positive,0.7902
68,CNN,"Wisconsin
CNN projected that Trump will win Wisconsin at about 5:30 a.m. ET Wednesday, giving Trump the necessary Electoral College votes to win the presidency.",Trump,positive,0.7902
69,CNN,"With the reelection of Donald Trump, Ukraine may soon have to adjust to a dramatic reduction in US support that could have a decisive impact on the war with Russia.",Donald Trump,neutral,0.507
69,CNN,"Moreover, Trump has made comments that suggest the US could pressure Ukraine into an uneasy truce with Russia.",Trump,neutral,0.5234
69,CNN,Trump’s victory comes at a precarious moment in the conflict for Kyiv.,Trump,positive,0.8762
69,CNN,The administration plans to continue to surge as much support as possible to Kyiv before Trump takes office.,Trump,neutral,0.6617
69,CNN,"Trump has repeatedly praised Putin – and repeatedly criticized Ukrainian President Volodymyr Zelensky, with whom he has a complicated history.",Trump,negative,0.4377
69,CNN,Trump’s efforts to leverage US military aid to Ukraine to force Zelensky to investigate the former president’s political rivals were the key focus of Trump’s first impeachment in 2019.,Trump,negative,0.7644
69,CNN,Trump’s efforts to leverage US military aid to Ukraine to force Zelensky to investigate the former president’s political rivals were the key focus of Trump’s first impeachment in 2019.,Trump,negative,0.7969
69,CNN,Zelensky congratulated Trump on Wednesday and said he appreciates Trump’s commitment to “peace through strength.”,Trump,positive,0.9265
69,CNN,Zelensky congratulated Trump on Wednesday and said he appreciates Trump’s commitment to “peace through strength.”,Trump,positive,0.9277
69,CNN,“We look forward to an era of a strong United States of America under President Trump’s decisive leadership.,President Trump,positive,0.9745
69,CNN,Trump has repeatedly claimed that the Ukraine-Russia war would not have started if he had been president.,Trump,negative,0.8918
69,CNN,"In his September presidential debate against Vice President Kamala Harris, Trump refused to say he was committed to Ukraine defeating Russia.",Trump,negative,0.9244
69,CNN,"They would have given up a little a bit and everybody would be living,” Trump said.",Trump,neutral,0.8748
69,CNN,"Just days after those comments, when Trump met with Zelensky in New York City, he stressed that he would work to get a good deal for “both sides.”",Trump,positive,0.6916
69,CNN,"And I think if we win, we’re going to get it resolved very quickly,” Trump said.",Trump,neutral,0.7102
69,CNN,"At a press conference in late October, the Ukrainian president said that “Trump talks a lot, but I didn’t hear him say he would reduce support for Ukraine.”",Trump,negative,0.6416
69,CNN,"Zelensky said Wednesday that in their September meeting, he and Trump “discussed in detail the Ukraine-U.S. strategic partnership, the Victory Plan, and ways to put an end to Russian aggression against Ukraine.”",Trump,neutral,0.6473
69,CNN,"Ahead of the election, the US and its allies sought ways to “Trump-proof” that support.",Trump,positive,0.8994
69,CNN,This story has been updated to reflect that Donald Trump’s debate with Kamala Harris was in September.,Donald Trump,neutral,0.9735
70,CNN,Donald Trump has been reelected to the White House as a convicted felon who is awaiting sentencing in his hush money case in New York and still working to stave off prosecution in other state and federal cases.,Donald Trump,negative,0.9183
70,CNN,Trump has said multiple times he plans to fire special counsel Jack Smith and end the federal cases against him for trying to overturn the 2020 presidential election and mishandling classified documents.,Trump,negative,0.8201
70,CNN,"Smith is in active talks with Justice Department leadership about how to end the federal cases against Trump, a DOJ official familiar with the discussions told CNN.",Trump,negative,0.9319
70,CNN,Trump has pleaded not guilty to all charges.,Trump,negative,0.8392
70,CNN,"Here’s what to know about the four criminal cases:
New York sentencing
Trump was scheduled to appear in a New York courtroom on November 26 to receive a sentence for his conviction earlier this year on 34 counts of falsifying business records to cover up a hush money payment made during the 2016 campaign to adult-film star Stormy Daniels, who alleged a prior affair with the president-elect.",Trump,negative,0.9842
70,CNN,(Trump denies the affair.),Trump,negative,0.8543
70,CNN,The Trump legal team is going to try to make sure the sentencing does not occur.,Trump,neutral,0.8029
70,CNN,"On November 12, Judge Juan Merchan said he was delaying deadlines for sentencing Trump now that he’s been reelected and asked both prosecutors and attorneys for Trump to file their views on the appropriate steps going forward by November 19.",Trump,negative,0.5709
70,CNN,"On November 12, Judge Juan Merchan said he was delaying deadlines for sentencing Trump now that he’s been reelected and asked both prosecutors and attorneys for Trump to file their views on the appropriate steps going forward by November 19.",Trump,negative,0.5709
70,CNN,"Trump’s attorneys are expected to argues that as president-elect, he is entitled to the same constitutional protections as a sitting president and should be protected from any action by state prosecutors.",Trump,positive,0.4817
70,CNN,Merchan had previously faced a self-imposed November 12 deadline to decide whether to wipe away Trump’s conviction because of the Supreme Court’s ruling this summer granting a president some presidential immunity.,Trump,negative,0.9548
70,CNN,"If Merchan ultimately decides to wipe away the conviction, the charges would be dismissed, and Trump would not be sentenced.",Trump,negative,0.851
70,CNN,"But if the judge decides to keep the conviction intact, the former president’s lawyers are expected to ask Merchan to delay Trump’s sentencing so they can appeal.",Trump,neutral,0.5966
70,CNN,"And if that’s not granted, his attorneys are planning to appeal the immunity decision to state appellate courts and potentially all the way to the US Supreme Court to ask the courts to delay Trump’s sentencing until all appeals are exhausted, which could take months.",Trump,negative,0.6969
70,CNN,"Should Merchan move ahead with sentencing, Trump could be ordered to serve as much as four years of prison time, but the judge is not required to sentence the president-elect to prison, and he could impose a lesser sentence, such as probation, home confinement, community service or a fine.",Trump,negative,0.8957
70,CNN,"Any sentence, of course, will be complicated by the fact that Trump is set to take office on January 20, 2025.",Trump,neutral,0.8276
70,CNN,"Trump’s lawyers are likely to shape their appeals to raise constitutional issues challenging whether a state judge can sentence a president-elect, which could tie the case up in courts for years.",Trump,neutral,0.5546
70,CNN,"Since it is a state case, Trump does not have the power to pardon himself next year after he is sworn into office.",Trump,negative,0.8998
70,CNN,"Federal cases in DC and Florida
Trump’s election victory is poised to have the greatest impact on the two federal criminal cases brought against him by Smith in Washington, DC, and Florida.",Trump,positive,0.3877
70,CNN,"Since the cases were brought in 2023, Trump’s main legal strategy has been to delay the trials until past the election so that, if elected, he could fire Smith, leading to the end of the two cases.",Trump,neutral,0.4644
70,CNN,"It’s so easy,” Trump said when asked by conservative radio host Hugh Hewitt whether he would “pardon yourself” or “fire Jack Smith” if reelected.",Trump,neutral,0.5617
70,CNN,"“I would fire him within two seconds,” Trump said.",Trump,neutral,0.9668
70,CNN,More than a half-dozen people who are close to the special counsel’s office or other top Justice Department officials previously told CNN they believe Smith doesn’t want to close up shop before being ordered to do so or pushed out by Trump.,Trump,neutral,0.4928
70,CNN,"In the DC case, Smith charged Trump over his efforts to overturn his election loss in 2020.",Trump,negative,0.9855
70,CNN,"The case was stalled for months as Trump pressed federal courts to grant him presidential immunity, and in July the Supreme Court issued a historic ruling that said he had some immunity from criminal prosecution.",Trump,negative,0.8919
70,CNN,The federal judge overseeing the trial has been deciding how much of Trump’s conduct at the center of the case is shielded by immunity after prosecutors last month laid out their arguments for why the ruling should have no impact on the case.,Trump,negative,0.925
70,CNN,The charges brought by Smith against the president-elect in Florida accuse Trump of illegally taking classified documents from the White House and resisting the government’s attempts to retrieve the materials.,Trump,negative,0.9916
70,CNN,"Georgia RICO case
The immediate fate of Trump’s criminal case in Georgia largely hinges on whether Fulton County District Attorney Fani Willis, a Democrat, is disqualified from prosecuting the matter after her prior romantic relationship with a fellow prosecutor.",Trump,negative,0.6508
70,CNN,"But even if she is allowed to continue prosecuting Trump, the case would almost certainly be imperiled now that he has been elected.",Trump,negative,0.9571
70,CNN,"The criminal charges against Trump for attempting to overturn the 2020 presidential election results are effectively on hold while the appeals court decides whether to disqualify Willis, a decision that is not expected until 2025.",Trump,negative,0.984
70,CNN,"Sources familiar with the case said it is unlikely that a state-level judge would allow proceedings to continue when Trump is president and, in that scenario, Trump’s attorneys would certainly move to have the case dismissed.",Trump,negative,0.5793
70,CNN,"Sources familiar with the case said it is unlikely that a state-level judge would allow proceedings to continue when Trump is president and, in that scenario, Trump’s attorneys would certainly move to have the case dismissed.",Trump,negative,0.5866
70,CNN,Trump’s victory now forces Willis to confront that constitutional question in addition to the existing legal issues that have already cast uncertainly over the Georgia case’s future.,Trump,positive,0.839
70,CNN,"Civil suits
The former president is also defending himself in a litany of civil lawsuits, including ones concerning his role in the January 6, 2021, attack on the US Capitol, two E. Jean Carroll defamation cases, and a civil fraud case brought by the New York attorney general where Trump was ordered to pay nearly $454 million in damages.",Trump,negative,0.9606
70,CNN,"In September, state and federal appeals courts in New York heard arguments for two of Trump’s civil appeals.",Trump,neutral,0.9569
70,CNN,Trump lost two defamation cases to Carroll in 2023 and 2024 in federal court after a jury found him liable for sexually abusing the onetime columnist and subsequently defaming her.,Trump,negative,0.992
70,CNN,A federal appeals court heard Trump’s appeal to dismiss the first Carroll verdict in September.,Trump,neutral,0.9463
70,CNN,"Later in the month, a state appeals court heard arguments in Trump’s efforts to dismiss the $454 million civil fraud judgment against him, in which a judge found he, his adult sons and his company fraudulently inflated the value of Trump’s assets to obtain better loan and insurance rates.",Trump,negative,0.9907
70,CNN,"Later in the month, a state appeals court heard arguments in Trump’s efforts to dismiss the $454 million civil fraud judgment against him, in which a judge found he, his adult sons and his company fraudulently inflated the value of Trump’s assets to obtain better loan and insurance rates.",Trump,negative,0.9906
70,CNN,"The five-judge appeals court appeared open to at least lowering the fine levied against Trump, though it also has yet to issue a decision.",Trump,negative,0.9405
70,CNN,Trump is also still facing civil lawsuits brought by Democratic lawmakers and others over his role in the January 6 Capitol attack.,Trump,negative,0.9818
70,CNN,It’s possible that all these cases continue to play out even as Trump serves his second term in the White House.,Trump,neutral,0.8725
71,CNN,Saudi Arabia’s Crown Prince Mohammed bin Salman was one of the many world leaders who spoke with President-elect Donald Trump on Wednesday.,Donald Trump,neutral,0.9563
71,CNN,"Bin Salman also reiterated the “historic relationship between the Kingdom of Saudi Arabia and the United States,” Reema Bandar Al-Saud said in a post on X.
During his first four years, Trump made history by selecting Saudi Arabia for his first foreign trip, attempted to broker a “deal of the century” between Israelis and Palestinians, to strengthen the Jewish state’s regional integration, and intensified pressure on Iran.",Trump,positive,0.7742
71,CNN,"Other world leaders who have congratulated Trump:
Ukrainian President Volodymyr Zelensky said he called to congratulate Trump and that the two leaders “agreed to maintain close dialogue and advance our cooperation.”",Trump,positive,0.9428
71,CNN,"Other world leaders who have congratulated Trump:
Ukrainian President Volodymyr Zelensky said he called to congratulate Trump and that the two leaders “agreed to maintain close dialogue and advance our cooperation.”",Trump,positive,0.9422
71,CNN,Trump has cast doubts on continued US commitment to Kyiv as Russia’s war drags on.,Trump,negative,0.816
71,CNN,Trump has also made comments that suggest the US could pressure Ukraine into an uneasy truce with Russia.,Trump,neutral,0.7712
71,CNN,Xi told Trump he hoped both countries could “find the right way” to “get along in the new era.”,Trump,neutral,0.538
71,CNN,The two countries’ contentious relationship was particularly strained under Trump’s last presidency.,Trump,negative,0.7655
71,CNN,"Trump has previously voiced a skeptical view of the bilateral relationship, questioning the value of the alliance and saying Tokyo should pay more for the US troops stationed there.",Trump,negative,0.7976
71,CNN,"President Yoon Suk Yeol congratulated Trump in a phone call during which they discussed the countries’ trilateral cooperation with Japan and his aspiration to advance the two countries’ alliance across “security and economic spheres,” as well as concerns over North Korea’s troop deployments to Ukraine and growing weapons capabilities, the country’s deputy national security adviser said.",Trump,positive,0.787
71,CNN,"Italian Prime Minister Giorgia Meloni and British Prime Minister Keir Starmer spoke to Trump on separate calls, congratulating him and emphasizing their countries’ strong alliances with the US.",Trump,positive,0.6208
71,CNN,Meloni’s office said she and Trump “expressed their willingness to work in close coordination” on “promoting stability and security” against the backdrop of the wars in Ukraine and the Middle East.,Trump,positive,0.8533
72,CNN,"And Republican Rob Bresnahan Jr. will unseat Democratic Rep. Matt Cartwright in Pennsylvania’s 8th District, flipping a district that had supported Donald Trump in 2020, defeating the incumbent who has served in the House since 2013.",Donald Trump,neutral,0.5873
73,CNN,"She will defeat former Rep. Mike Rogers, who was endorsed by former President Donald Trump earlier this year.",Donald Trump,neutral,0.8952
73,CNN,"Slotkin made appeals to conservative voters, ending both of her debates with Rogers by noting that her dad is a lifelong Republican who feels betrayed by his party’s loyalty to Trump.",Trump,negative,0.9773
73,CNN,"Rogers, who was endorsed by Trump earlier this year, despite his previous criticism of the former president, highlighted Slotkin’s voting record in support of the Biden-Harris administration’s agenda.",Trump,neutral,0.6996
74,Fox News,Former President Donald Trump has officially regained the Oval Office after being declared the president-elect following Tuesday's election.,Donald Trump,positive,0.5739
74,Fox News,"In the days leading up to the election, several A-list celebrities campaigned for Trump's opponent, Vice President Kamala Harris, making stops in several states and taking to social media to encourage people to vote.",Trump,neutral,0.5452
74,Fox News,"Now the Hollywood elite are voicing their opinions - some in shambles, others rejoicing, following Trump's victory.",Trump,positive,0.861
74,Fox News,"TRUMP, HARRIS' TOP CELEBRITY SUPPORTERS
Christina Applegate
A dejected Christina Applegate took to social media to share her frustration with the results.",TRUMP,neutral,0.4236
74,Fox News,"APPS USERS CLICK HERE TO VIEW INSTAGRAM
Billie Eilish
Billie Eilish, who backed Harris in a video endorsement made alongside her brother, Finneas, back in September, had a brief reaction to Trump regaining the Oval Office.",Trump,neutral,0.8914
74,Fox News,"""
Lili Reinhart
""Riverdale"" actress Lili Reinhart spoke specifically to the women who have accused President-elect Trump of sexual assault.",Trump,negative,0.9791
74,Fox News,"""I cannot fathom the feeling of the women who came forward about their sexual assault at the hands of Trump.",Trump,negative,0.9862
74,Fox News,"""
John Cusack
Actor John Cusack voiced his disdain before the presidency had been called for Trump, writing to X in a since-deleted post, ""Harris may well come through Wisconsin Michigan and Pennsylvania - the fact that the country would choose to destroy itself by voting in a convicted felon rapist and Nazi is a sign of deep nihilism To put it mildly.",Trump,negative,0.9342
74,Fox News,"""
Bette Midler
Bette Midler, who is a known adversary of Trump, quoted American journalist, H.L. Mencken in a now-deleted post to X.
""When a candidate for public office faces the voters he does not face men of sense; he faces a mob of men whose chief distinguishing mark is the fact that they are quite incapable of weighing ideas, or even of comprehending any save the most elemental — men whose whole thinking is done in terms of emotion, and whose dominant emotion is dread of what they cannot understand.",Trump,negative,0.9246
74,Fox News,"""Donald Duck winned,"" he said.",Donald,neutral,0.481
74,Fox News,"host and ""The Big Bang Theory"" star Mayim Bialik took to Instagram to share her feelings about Trump coming out victorious, writing in part to Instagram, ""Many of us feel we do not belong right now and it feels scary and dangerous.",Trump,positive,0.5195
74,Fox News,The majority of this country likes the direction Trump will continue taking us.,Trump,positive,0.9541
74,Fox News,"Hulk Hogan
Hulk Hogan, who has been campaigning for Trump, showing up at rallies and ripping his shirt to express support for the former president, took to Instagram to share his thoughts about the results.",Trump,neutral,0.5633
74,Fox News,A MANDATE FOR OUR 47TH PRESIDENT OF THE UNITED STATES DONALD J TRUMP.,DONALD J TRUMP,neutral,0.8282
74,Fox News,"""
50 Cent
50 Cent, who says he turned down $3 million to perform at a Trump rally earlier this year, took to Instagram to share photos of him and the new president-elect.",Trump,neutral,0.879
74,Fox News,"""
Cuban made headlines days ago after he claimed during a visit on ""The View"" that Trump is ""never"" seen with ""strong, intelligent women.""",Trump,negative,0.982
74,Fox News,"actor Zachary Levi, who endorsed Trump after Robert F. Kennedy Jr. dropped out, responded to several people's remarks on X, including Cuban.",Trump,neutral,0.6848
74,Fox News,"""Now let’s all work together to heal what’s been broken, and make America great and healthy and prosperous again!""
Elon Musk
Billionaire and prominent Trump supporter Elon Musk also congratulated the former president on regaining office.",Trump,positive,0.854
74,Fox News,"John Schneider
""The Dukes of Hazzard"" actor John Schneider voiced his support for Trump in a Facebook post referencing the current stock market and taking a jab at doubters.",Trump,positive,0.6797
74,Fox News,"Brittany Aldean
Wife of country music star Jason Aldean and vocal Trump supporter Brittany Aldean shared her giddiness with the results, tuning into Fox News on Wednesday morning.",Trump,neutral,0.6548
74,Fox News,"Caitlyn Jenner
Caitlyn Jenner, who has been rallying behind Trump, spoke her mind on Wednesday about her candidate's win.",Trump,positive,0.7533
74,Fox News,"""
Kevin Sorbo
Actor Kevin Sorbo, who has been a longtime supporter of Donald Trump, wrote on X, ""Christ is king.",Donald Trump,neutral,0.5699
74,Fox News,Trump is president.,Trump,neutral,0.9353
75,Fox News,"Donald Trump elected as the next President of the United States
The Fox News Decision Desk has projected Donald Trump as the winner of the 2024 presidential election.",Donald Trump,positive,0.8483
75,Fox News,"Donald Trump elected as the next President of the United States
The Fox News Decision Desk has projected Donald Trump as the winner of the 2024 presidential election.",Donald Trump,positive,0.8441
75,Fox News,"Harris calls Trump to concede race, aide says
A senior aide for Kamala Harris tells Fox News that the vice president has called President-Elect Trump Wednesday to congratulate him on winning the 2024 race.",Trump,neutral,0.7404
75,Fox News,"Harris calls Trump to concede race, aide says
A senior aide for Kamala Harris tells Fox News that the vice president has called President-Elect Trump Wednesday to congratulate him on winning the 2024 race.",Trump,neutral,0.7404
75,Fox News,"Wednesday morning election wrap up: Trump, GOP enjoy big wins as Dems hold out hope in the House
President-elect Donald Trump and Republican candidates across the country enjoyed big wins on Election Night, with the GOP taking the White House and the Senate.",Trump,positive,0.9527
75,Fox News,"Wednesday morning election wrap up: Trump, GOP enjoy big wins as Dems hold out hope in the House
President-elect Donald Trump and Republican candidates across the country enjoyed big wins on Election Night, with the GOP taking the White House and the Senate.",Donald Trump,positive,0.9487
75,Fox News,"Vice President Kamala Harris called Trump to concede the race late Wednesday morning, and she plans to formally address the nation with a speech from Howard University at 4 p.m. ET.",Trump,neutral,0.7187
75,Fox News,He was notably endorsed by former President Trump.,President Trump,neutral,0.6491
75,Fox News,"""If you told me [President-elect Trump] won the popular vote, dominated the electoral college, and they could end up with 56 seats in the Senate, this House map is really not too bad,"" they said.",Trump,positive,0.8435
75,Fox News,"Fain said during an Election Day appearance on Fox News’ ‘Your World with Neil Cavuto’ that “we weren’t in good relations with [Trump] when he was president before” and “he doesn’t care about working people.”
“UAW members around the country clocked in today under the same threat they faced yesterday: unchecked corporate greed destroying our lives, our families, and our communities,” Fain said Wednesday.",Trump,negative,0.7553
75,Fox News,"""
Fox News' Elizabeth Elkind contributed to this report
Harris world blame game begins after crushing loss to Trump
President-elect Trump’s historic victory over Vice President Kamala Harris on Wednesday has surrogates of the Democratic candidate pointing fingers and laying blame for the defeat – even before Harris officially concedes.",Trump,negative,0.8738
75,Fox News,"""
Fox News' Elizabeth Elkind contributed to this report
Harris world blame game begins after crushing loss to Trump
President-elect Trump’s historic victory over Vice President Kamala Harris on Wednesday has surrogates of the Democratic candidate pointing fingers and laying blame for the defeat – even before Harris officially concedes.",Trump,negative,0.8797
75,Fox News,"Li said that Harris’ pick for vice president, Minnesota Gov. Tim Walz, may not have been the right choice to carry the ""blue wall"" states against the Trump-Vance ticket.",Trump,negative,0.9099
75,Fox News,So that would have signaled to the American people that she is not the San Francisco liberal that Trump said she was.,Trump,negative,0.5962
75,Fox News,"This is an excerpt from an article by Fox News' Stephen Sorace
Fox News projects former President Trump to win Michigan
The Fox News Decision Desk projects that former President Donald Trump has won the critical swing state of Michigan over Vice President Kamala Harris.",President Trump,positive,0.8058
75,Fox News,"This is an excerpt from an article by Fox News' Stephen Sorace
Fox News projects former President Trump to win Michigan
The Fox News Decision Desk projects that former President Donald Trump has won the critical swing state of Michigan over Vice President Kamala Harris.",Donald Trump,positive,0.8442
75,Fox News,These 15 electoral votes will add to Trump's projected victory in the 2024 race.,Trump,positive,0.8333
75,Fox News,"Trump is projected to win the presidential election, and adds the pickup in Michigan to his total.",Trump,positive,0.9081
75,Fox News,"Trump ended that streak in 2016, narrowly defeating former Secretary of State Hillary Clinton by less than one percentage point on his way to the White House.",Trump,neutral,0.3693
75,Fox News,"Green energy stocks down following Trump election win
Shares of several renewable energy companies traded lower on Wednesday after Donald Trump was declared the winner of the presidential election, affording him a second term in the White House.",Trump,positive,0.527
75,Fox News,"Green energy stocks down following Trump election win
Shares of several renewable energy companies traded lower on Wednesday after Donald Trump was declared the winner of the presidential election, affording him a second term in the White House.",Donald Trump,positive,0.5389
75,Fox News,"Trump's decisive victory over Vice President Kamala Harris was a blow to the green agenda of the Biden-Harris administration, which significantly ramped up government spending on clean energy alternatives.",Trump,positive,0.7755
75,Fox News,"Trump, on the other hand, has promised to ""drill, baby, drill,"" embracing America's fossil fuel industry.",Trump,positive,0.7635
75,Fox News,"Scalise calls for all Trump prosecutions to be dropped
House Majority Leader Rep. Steve Scalise, R-La., on Wednesday called on the Department of Justice and prosecutors in New York and Georgia to drop all their criminal cases against President-elect Trump.",Trump,negative,0.9747
75,Fox News,"Scalise calls for all Trump prosecutions to be dropped
House Majority Leader Rep. Steve Scalise, R-La., on Wednesday called on the Department of Justice and prosecutors in New York and Georgia to drop all their criminal cases against President-elect Trump.",Trump,negative,0.9751
75,Fox News,"""I call on Attorney General Garland, Alvin Bragg, and Fani Willis to immediately terminate the politically-motivated prosecutions of President Donald Trump.",Donald Trump,negative,0.9671
75,Fox News,"""
Special Counsel Jack Smith is leading two federal prosecutions of Trump, one in Washington, D.C., for Trump's alleged involvement with the Jan. 6, 2021 riot and another in Florida based on retention of classified documents.",Trump,negative,0.9868
75,Fox News,"""
Special Counsel Jack Smith is leading two federal prosecutions of Trump, one in Washington, D.C., for Trump's alleged involvement with the Jan. 6, 2021 riot and another in Florida based on retention of classified documents.",Trump,negative,0.9862
75,Fox News,New York District Attorney Alvin Bragg secured a conviction of Trump for falsifying business records related to a hush payment to adult film star Stormy Daniels.,Trump,negative,0.9928
75,Fox News,"In Georgia, Fulton County District Attorney Fani Willis is prosecuting Trump for alleged election interference in a conspiracy case with 18 co-defendants.",Trump,negative,0.9828
75,Fox News,Trump has pleaded not guilty to all charges in all cases.,Trump,negative,0.7966
75,Fox News,"Trump-backed Van Orden projected to defeat Dem challenger in competitive Wisconsin district
Republican Rep. Derrick Van Orden is projected to fend off a competitive challenge from Democrat Rebecca Cooke in Wisconsin's 3rd Congressional District election on Tuesday, avoiding an upset.",Trump,neutral,0.5765
75,Fox News,"He is a retired Navy SEAL and a vocal supporter of former President Trump, who endorsed him in the race.",President Trump,positive,0.6347
75,Fox News,"VP Harris to address nation after election night loss
Vice President Kamala Harris plans to address the nation at 4 p.m. ET Wednesday following her election night loss to President-elect Donald Trump.",Donald Trump,negative,0.8156
75,Fox News,She is expected to call Trump to concede prior to her speech this afternoon.,Trump,neutral,0.6689
75,Fox News,"Bill Barr: Prosecutors should 'do the right thing' and dismiss Trump cases: 'Respect the people'
Former Attorney General Bill Barr, who served in President-elect Donald Trump's first administration, is calling on prosecutors at the state and federal levels to dismiss the pending legal cases against Trump before he takes office once again.",Trump,negative,0.6603
75,Fox News,"Bill Barr: Prosecutors should 'do the right thing' and dismiss Trump cases: 'Respect the people'
Former Attorney General Bill Barr, who served in President-elect Donald Trump's first administration, is calling on prosecutors at the state and federal levels to dismiss the pending legal cases against Trump before he takes office once again.",Donald Trump,negative,0.6283
75,Fox News,"Bill Barr: Prosecutors should 'do the right thing' and dismiss Trump cases: 'Respect the people'
Former Attorney General Bill Barr, who served in President-elect Donald Trump's first administration, is calling on prosecutors at the state and federal levels to dismiss the pending legal cases against Trump before he takes office once again.",Trump,negative,0.6603
75,Fox News,"Barr told Fox News Digital that voters were well aware of all the allegations against Trump when electing him to a second term in office on Tuesday, and that it is in the country's best interest for prosecutors to listen to them.",Trump,negative,0.9787
75,Fox News,"""The American people have rendered their verdict on President Trump, and decisively chosen him to lead the country for the next four years,"" Barr said.",President Trump,positive,0.9135
75,Fox News,"""They did that with full knowledge of the claims against him by prosecutors around the country and I think Attorney General Garland and the state prosecutors should respect the people’s decision and dismiss the cases against President Trump now.",President Trump,negative,0.9226
75,Fox News,"""
Once Trump takes office in January, Barr pointed out, prosecutors will be unable to continue the cases during his term.",Trump,neutral,0.5249
75,Fox News,"A Trump-appointed attorney general can end the federal cases brought by Special Counsel Jack Smith, one in Washington, DC, for alleged efforts to overturn the outcome of the 2020 election, and another in Florida based on allegations dealing with retaining classified documents after his first term.",Trump,neutral,0.5586
75,Fox News,"""We got immunity at the Supreme Court,"" Trump told Hugh Hewitt last month.",Trump,neutral,0.8565
75,Fox News,But Trump would be powerless to stop state cases brought against him in New York and Georgia.,Trump,negative,0.9815
75,Fox News,"This is an excerpt from an article by Fox News' Ronn Blitzer
Radio silence from Harris campaign after stunning loss
Two sources confirm to Fox News that the Harris campaign has been radio silent this morning since U.S. media called the election for President-elect Donald Trump.",Donald Trump,neutral,0.7063
75,Fox News,"Trump defeated Vice President Kamala Harris decisively on Tuesday, winning a second term in the White House.",Trump,positive,0.6752
75,Fox News,"Trump was projected to have breached the 270 electoral vote threshold after stunning wins in the battleground states of North Carolina, Wisconsin, Pennsylvania and Georgia.",Trump,positive,0.8363
75,Fox News,"President-elect Donald Trump's victory sends Hollywood into tailspin
Former President Donald Trump has officially regained the Oval Office after being declared the president-elect following Tuesday's election.",Donald Trump,positive,0.9135
75,Fox News,"President-elect Donald Trump's victory sends Hollywood into tailspin
Former President Donald Trump has officially regained the Oval Office after being declared the president-elect following Tuesday's election.",Donald Trump,positive,0.9089
75,Fox News,"Not only did Trump win the Electoral College, but also the popular vote.",Trump,positive,0.9158
